2997688898	3212039470	2588498473	2206503320	4358534767	1982173033	3424910531	1467534818	4921376373	4723128537	2318921324	2319205401	55184	2085437204	1557268134	303324622	1651539116	1293971559	2011809874	367603948	1737740362	1414632536	3617207626	4636789413	302969134	403941225	2694059289	3242166009	735209401	2415450985	4114491983	195900109	185089695	2960409490	2009029052	3960804756	822117162	2245568802	1663393723	370123863	3408404516	3536318355	3084409474	22352329	4895012071	1445166739	327702940	4865660047	3857890553	2251037622	2309193798	286140718	3260098968	3032427999	1662967191	773980377	4710472145	4453181288	178522292	2205313596	12093856	3195285113	1317409318	2056238419	193386677	430106409	4788354145	2155128286	2000223297	4536606425	416587843	638431584	1086257917	783485447	3023826478	189700383	3488427107	4103286590	1013961199	2250766139	4625182101	4365294042	3247586148	4366026575	237689341	4465457583	340193435	4048315208	1637078551	4855862375	508277516	586589905	3164599924	230498298	30579456	4119630651	521927802	3138004758	4473397197	193019722	1468645962	3644708563	1830155413	3528591008	30076797	587864293	1172537099	3040679298	1693316023	1595267420	3985361247	3529501255	1973234353	2311591635	216085013	773851138	383941636	367822240	1443215294	1557268318	37141857	1810982947	611951048	3894508503	1487315899	3905056881	499649325	1489248265	445990594	1537741987	3679262128	2463172314	1559984638	3604096194	1640288715	1439638200	1411672190	537602478	917482120	1549226415	3288684708	1962419534	2460284415	202804377	1783310282	1412974993	180140691	4194018128	191841799	1413781970	2078489546	398370941	644309518	145742400	3207335745	1611741498	4837449513	2405264349	277018255	28477510	4828817795	1924613073	1619541466	3660235803	1503083645	917538968	2154493810	4342463684	324573119	1683116332	4470626446	189678739	1384006493	1639851534	4761735098	4120265207	336369655	2978911382	1505441528	3416225987	1096346479	2002692606	4070049420	4902486793	3807129961	2269880198	2333676137	3219285593	4109196556	1521915501	4570167904	24586142	905874190	4831018034	4813334120	1330223781	619132351	4512049440	2002191669	3231870292	2226187171	2210105502	3645169405	4358979489	33172702	49619752	763656115	3448806854	2988955150	651209559	300024725	1448151012	574803774	1495572309	2230738092	1517813210	500835755	882053836	1452618480	1527867956	2238265748	3130084907	1987352925	1556882487	3003535379	343787831	1637168168	2044538053	516050886	1185212669	807071781	1715057275	4778205911	4293806637	1314896054	449426044	3486070232	591523001	21791461	4831444360	1791061984	317368764	3119974145	44158411	3533823200
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	
