2931680555	3655333900	633238374	3631712471	206669781	224625407	3159613484	428201100	3228757477	266427746	2235923901	2049878474	2166457302	3989406252	4002198879	415829434	319049047	888053840	1366014067	1812631012	3531409131	454045335	3178544172	2003350794	209858865	3301482873	4957618644	1582131675	1694300016	4087353052	1901135145	360791071	1432730703	360226183	1411672190	1592199989	1288975176	3685154080	13363954	2965435518	2029335764	828993497	280056034	1708282527	1384006493	426241888	2339675866	393401	1529354017	1426243495	2269276105	1531336292	1048194410	2012495789	535112686	1424259478	4169166816	331259632	235718858	464045330	3461761487	3268600215	661858893	480587896	1662265674	3094797272	2255998285	1340269444	264254801	1663821392	3917390300	2260201738	369705267	1718836979	3039406647	3912746968	1806159006	3558859515	235525996	239882473	1415778237	2463400305	4532248456	1692146844	1439566168	3496670919	2987453762	2264284167	1356898868	322119824	3006774157	1535742667	2251745746	553817837	3723189880	11346778	4115683147	1557593265	1390742275	221153001	49657436	18720451	3579515925	2258773038	3918443383	3891518336	2148790608	3574543777	2248554126	558343686	283696227	1237179594	1425294365	4788061520	2115970185	4462887555	417143506	1986728194	4018825600	1918575240	3167510060	3080029150	1563804569	498869814	3254456164	392810628	329062036	3571147506	1695250564	1650581097	1564004079	1389186223	2028428464	1072603818	1686987203	3465569262	1794701208	1646417682	689299520	289079643	3186164725	1949605456	1303176695	3926583240	235074761	2288590335	207780150	220307775	904667493	501903525	484279635	4000853312	278498462	982488582	181540419	562225395	2953953782	3247118512	371621814	56173790	3556381295	1633402164	1743327721	2941204851	1825567856	1921792978	1927074855	3129639989	1953086045	1626545427	3000557964	3029119858	2250455385	9370441	2525979526	1360518402	4774198132	245444568	2279296420	3131902520	1642237525	2177511739	41223050	3024794693	1946280790	29144251	4192545164	561465645	378729	411803413	2973144520	1996209066	3521848847	1472949889	1342407074	403941225	284846477	2999426502	4040161878	2999067903	1192643828	1434169083	389419812	526370431	4070109709	452233912	1579650536	210199083	380317700	3165666405	1927765681	1977811965	3871437979	2065015099	33607656	2250915779	1437831085	1745751631	590906616	1661257334	392723073	3252108580	1586165343	1509108075	487434941	1499726572	3061433410
1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	
